nominal;data;curs;cdx
1;16.09.2009;30,9895;ДолларСША
1;15.09.2009;30,8617;ДолларСША
1;12.09.2009;30,7246;ДолларСША
1;11.09.2009;30,8851;ДолларСША
1;10.09.2009;31,1452;ДолларСША
1;09.09.2009;31,3754;ДолларСША
1;08.09.2009;31,4298;ДолларСША
1;05.09.2009;31,6062;ДолларСША
1;04.09.2009;31,7679;ДолларСША
1;03.09.2009;31,973;ДолларСША
1;02.09.2009;31,7743;ДолларСША
1;01.09.2009;31,8397;ДолларСША
1;29.08.2009;31,5687;ДолларСША
1;28.08.2009;31,6405;ДолларСША
1;27.08.2009;31,4007;ДолларСША
1;26.08.2009;31,5437;ДолларСША
1;25.08.2009;31,5544;ДолларСША
1;22.08.2009;31,9443;ДолларСША
1;21.08.2009;31,6011;ДолларСША
1;20.08.2009;31,9191;ДолларСША
1;19.08.2009;31,9187;ДолларСША
1;18.08.2009;32,2874;ДолларСША
1;15.08.2009;31,7226;ДолларСША
1;14.08.2009;32,1457;ДолларСША
1;13.08.2009;32,6926;ДолларСША
1;12.08.2009;31,7477;ДолларСША
1;11.08.2009;31,6503;ДолларСША
1;08.08.2009;31,5473;ДолларСША
1;07.08.2009;31,1814;ДолларСША
1;06.08.2009;31,1326;ДолларСША
1;05.08.2009;31,0484;ДолларСША
1;04.08.2009;31,2424;ДолларСША
1;01.08.2009;31,1533;ДолларСША
1;31.07.2009;31,7555;ДолларСША
1;30.07.2009;31,4162;ДолларСША
1;29.07.2009;30,6431;ДолларСША
1;28.07.2009;30,7457;ДолларСША
1;25.07.2009;31,1372;ДолларСША
1;24.07.2009;31,076;ДолларСША
1;23.07.2009;31,0785;ДолларСША
1;22.07.2009;31,1791;ДолларСША
1;21.07.2009;31,3733;ДолларСША
1;18.07.2009;31,7837;ДолларСША
1;17.07.2009;31,6943;ДолларСША
1;16.07.2009;32,047;ДолларСША
1;15.07.2009;32,5072;ДолларСША
1;14.07.2009;33,0597;ДолларСША
1;11.07.2009;32,0353;ДолларСША
1;10.07.2009;31,8878;ДолларСША
1;09.07.2009;31,7819;ДолларСША
1;08.07.2009;31,4695;ДолларСША
1;07.07.2009;31,4143;ДолларСША
1;04.07.2009;31,2481;ДолларСША
1;03.07.2009;31,1252;ДолларСША
1;02.07.2009;31,1904;ДолларСША
1;01.07.2009;31,0385;ДолларСША
1;30.06.2009;31,2904;ДолларСША
1;27.06.2009;31,1184;ДолларСША
1;26.06.2009;31,2037;ДолларСША
1;25.06.2009;31,1365;ДолларСША
1;24.06.2009;31,5765;ДолларСША
1;23.06.2009;31,2408;ДолларСША
1;20.06.2009;31,1541;ДолларСША
1;19.06.2009;31,0998;ДолларСША
1;18.06.2009;31,1297;ДолларСША
1;17.06.2009;31,3185;ДолларСША
1;16.06.2009;31,1548;ДолларСША
1;12.06.2009;30,9124;ДолларСША
1;11.06.2009;30,9277;ДолларСША
1;10.06.2009;31,2637;ДолларСША
1;09.06.2009;31,0751;ДолларСША
1;06.06.2009;30,6919;ДолларСША
1;05.06.2009;30,8767;ДолларСША
1;04.06.2009;30,5131;ДолларСША
1;03.06.2009;30,7321;ДолларСША
1;02.06.2009;30,7441;ДолларСША
1;30.05.2009;30,9843;ДолларСША
1;29.05.2009;31,3259;ДолларСША
1;28.05.2009;31,1846;ДолларСША
1;27.05.2009;31,1465;ДолларСША
1;26.05.2009;31,0516;ДолларСША
1;23.05.2009;31,1998;ДолларСША
1;22.05.2009;31,4586;ДолларСША
1;21.05.2009;31,8009;ДолларСША
1;20.05.2009;31,9498;ДолларСША
1;19.05.2009;32,2919;ДолларСША
1;16.05.2009;32,0797;ДолларСША
1;15.05.2009;32,1677;ДолларСША
1;14.05.2009;31,9841;ДолларСША
1;13.05.2009;32,2817;ДолларСША
1;09.05.2009;32,5534;ДолларСША
1;08.05.2009;32,7915;ДолларСША
1;07.05.2009;32,8883;ДолларСША
1;06.05.2009;32,8146;ДолларСША
1;05.05.2009;32,9672;ДолларСША
1;01.05.2009;32,974;ДолларСША
1;30.04.2009;33,2491;ДолларСША
1;29.04.2009;33,5533;ДолларСША
1;28.04.2009;33,3904;ДолларСША
1;25.04.2009;33,4187;ДолларСША
1;24.04.2009;33,7848;ДолларСША
1;23.04.2009;34,0597;ДолларСША
1;22.04.2009;34,1043;ДолларСША
1;21.04.2009;33,5371;ДолларСША
1;18.04.2009;33,4677;ДолларСША
1;17.04.2009;33,4184;ДолларСША
1;16.04.2009;33,4507;ДолларСША
1;15.04.2009;33,3887;ДолларСША
1;14.04.2009;33,4863;ДолларСША
1;11.04.2009;33,6309;ДолларСША
1;10.04.2009;33,5334;ДолларСША
1;09.04.2009;33,7781;ДолларСША
1;08.04.2009;33,384;ДолларСША
1;07.04.2009;33,1743;ДолларСША
1;04.04.2009;33,4095;ДолларСША
1;03.04.2009;33,7636;ДолларСША
1;02.04.2009;33,9456;ДолларСША
1;01.04.2009;33,9032;ДолларСША
1;31.03.2009;34,0134;ДолларСША
1;28.03.2009;33,4133;ДолларСША
1;27.03.2009;33,4668;ДолларСША
1;26.03.2009;33,7268;ДолларСША
1;25.03.2009;33,2726;ДолларСША
1;24.03.2009;33,3034;ДолларСША
1;21.03.2009;33,423;ДолларСША
1;20.03.2009;33,8222;ДолларСША
1;19.03.2009;34,4203;ДолларСША
1;18.03.2009;34,5318;ДолларСША
1;17.03.2009;34,8388;ДолларСША
1;14.03.2009;34,8316;ДолларСША
1;13.03.2009;35,2944;ДолларСША
1;12.03.2009;35,1164;ДолларСША
1;11.03.2009;35,4534;ДолларСША
1;07.03.2009;35,7374;ДолларСША
1;06.03.2009;35,8899;ДолларСША
1;05.03.2009;36,2284;ДолларСША
1;04.03.2009;36,2054;ДолларСША
1;03.03.2009;36,1644;ДолларСША
1;28.02.2009;35,7205;ДолларСША
1;27.02.2009;35,7223;ДолларСША
1;26.02.2009;35,7442;ДолларСША
1;25.02.2009;36,0254;ДолларСША
1;21.02.2009;36,076;ДолларСША
1;20.02.2009;36,091;ДолларСША
1;19.02.2009;36,4267;ДолларСША
1;18.02.2009;35,6345;ДолларСША
1;17.02.2009;34,7797;ДолларСША
1;14.02.2009;34,5578;ДолларСША
1;13.02.2009;34,8003;ДолларСША
1;12.02.2009;35,8323;ДолларСША
1;11.02.2009;35,9285;ДолларСША
1;10.02.2009;36,1258;ДолларСША
1;07.02.2009;36,3798;ДолларСША
1;06.02.2009;36,3095;ДолларСША
1;05.02.2009;36,0135;ДолларСША
1;04.02.2009;36,129;ДолларСША
1;03.02.2009;36,1767;ДолларСША
1;31.01.2009;35,4146;ДолларСША
1;30.01.2009;34,6847;ДолларСША
1;29.01.2009;33,2155;ДолларСША
1;28.01.2009;32,9979;ДолларСША
1;27.01.2009;32,9018;ДолларСША
1;24.01.2009;32,8926;ДолларСША
1;23.01.2009;32,7991;ДолларСША
1;22.01.2009;32,643;ДолларСША
1;21.01.2009;33,4154;ДолларСША
1;20.01.2009;32,9085;ДолларСША
1;17.01.2009;32,5747;ДолларСША
1;16.01.2009;32,2135;ДолларСША
1;15.01.2009;31,5616;ДолларСША
1;14.01.2009;31,2226;ДолларСША
1;13.01.2009;30,9981;ДолларСША
1;12.01.2009;30,5331;ДолларСША
1;01.01.2009;29,3916;ДолларСША
1;31.12.2008;29,3804;ДолларСША
1;30.12.2008;29,23;ДолларСША
1;27.12.2008;29,0058;ДолларСША
1;26.12.2008;28,6735;ДолларСША
1;25.12.2008;28,6119;ДолларСША
1;24.12.2008;28,3359;ДолларСША
1;23.12.2008;28,2682;ДолларСША
1;20.12.2008;27,7351;ДолларСША
1;19.12.2008;27,6095;ДолларСША
1;18.12.2008;27,5199;ДолларСША
1;17.12.2008;27,6009;ДолларСША
1;16.12.2008;27,816;ДолларСША
1;13.12.2008;27,8077;ДолларСША
1;12.12.2008;27,931;ДолларСША
1;11.12.2008;27,8671;ДолларСША
1;10.12.2008;28,0029;ДолларСША
1;09.12.2008;28,0043;ДолларСША
1;06.12.2008;28,0916;ДолларСША
1;05.12.2008;27,9576;ДолларСША
1;04.12.2008;27,9212;ДолларСША
1;03.12.2008;28,0166;ДолларСША
1;02.12.2008;27,9409;ДолларСША
1;29.11.2008;27,606;ДолларСША
1;28.11.2008;27,4216;ДолларСША
1;27.11.2008;27,3563;ДолларСША
1;26.11.2008;27,3913;ДолларСША
1;25.11.2008;27,6613;ДолларСША
1;22.11.2008;27,5665;ДолларСША
1;21.11.2008;27,5715;ДолларСША
1;20.11.2008;27,4413;ДолларСША
1;19.11.2008;27,4301;ДолларСША
1;18.11.2008;27,4374;ДолларСША
1;15.11.2008;27,3386;ДолларСША
1;14.11.2008;27,6704;ДолларСША
1;13.11.2008;27,4704;ДолларСША
1;12.11.2008;27,3399;ДолларСША
1;11.11.2008;26,9639;ДолларСША
1;08.11.2008;27,0041;ДолларСША
1;07.11.2008;26,9114;ДолларСША
1;06.11.2008;26,9146;ДолларСША
1;02.11.2008;27,0793;ДолларСША
1;01.11.2008;27,0981;ДолларСША
1;31.10.2008;26,543;ДолларСША
1;30.10.2008;27,0979;ДолларСША
1;29.10.2008;27,3018;ДолларСША
1;28.10.2008;27,3507;ДолларСША
1;25.10.2008;27,0596;ДолларСША
1;24.10.2008;26,9793;ДолларСША
1;23.10.2008;26,9215;ДолларСША
1;22.10.2008;26,4417;ДолларСША
1;21.10.2008;26,0561;ДолларСША
1;18.10.2008;26,2505;ДолларСША
1;17.10.2008;26,3691;ДолларСША
1;16.10.2008;26,1347;ДолларСША
1;15.10.2008;26,0871;ДолларСША
1;14.10.2008;26,1111;ДолларСША
1;11.10.2008;26,208;ДолларСША
1;10.10.2008;26,0695;ДолларСША
1;09.10.2008;26,1629;ДолларСША
1;08.10.2008;26,1791;ДолларСША
1;07.10.2008;26,1784;ДолларСША
1;04.10.2008;25,8993;ДолларСША
1;03.10.2008;25,8213;ДолларСША
1;02.10.2008;25,6023;ДолларСША
1;01.10.2008;25,3718;ДолларСША
1;30.09.2008;25,2464;ДолларСША
1;27.09.2008;25,0221;ДолларСША
1;26.09.2008;24,8982;ДолларСША
1;25.09.2008;25,0703;ДолларСША
1;24.09.2008;24,9864;ДолларСША
1;23.09.2008;25,269;ДолларСША
1;20.09.2008;25,4863;ДолларСША
1;19.09.2008;25,4307;ДолларСША
1;18.09.2008;25,5245;ДолларСША
1;17.09.2008;25,5064;ДолларСША
1;16.09.2008;25,3938;ДолларСША
1;13.09.2008;25,7013;ДолларСША
1;12.09.2008;25,7842;ДолларСША
1;11.09.2008;25,5761;ДолларСША
1;10.09.2008;25,5814;ДолларСША
1;09.09.2008;25,2626;ДолларСША
1;06.09.2008;25,4552;ДолларСША
1;05.09.2008;25,2144;ДолларСША
1;04.09.2008;24,8739;ДолларСША
1;03.09.2008;24,7184;ДолларСША
1;02.09.2008;24,667;ДолларСША
1;30.08.2008;24,5769;ДолларСША
1;29.08.2008;24,5474;ДолларСША
1;28.08.2008;24,6019;ДолларСША
1;27.08.2008;24,5803;ДолларСША
1;26.08.2008;24,4389;ДолларСША
1;23.08.2008;24,2699;ДолларСША
1;22.08.2008;24,3013;ДолларСША
1;21.08.2008;24,4316;ДолларСША
1;20.08.2008;24,5703;ДолларСША
1;19.08.2008;24,4898;ДолларСША
1;16.08.2008;24,5054;ДолларСША
1;15.08.2008;24,2901;ДолларСША
1;14.08.2008;24,1559;ДолларСША
1;13.08.2008;24,3424;ДолларСША
1;12.08.2008;24,5697;ДолларСША
1;09.08.2008;23,8782;ДолларСША
1;08.08.2008;23,5816;ДолларСША
1;07.08.2008;23,5142;ДолларСША
1;06.08.2008;23,4354;ДолларСША
1;05.08.2008;23,4039;ДолларСША
1;02.08.2008;23,4697;ДолларСША
1;01.08.2008;23,4186;ДолларСША
1;31.07.2008;23,4456;ДолларСША
1;30.07.2008;23,3278;ДолларСША
1;29.07.2008;23,361;ДолларСША
1;26.07.2008;23,3572;ДолларСША
1;25.07.2008;23,3782;ДолларСША
1;24.07.2008;23,322;ДолларСША
1;23.07.2008;23,196;ДолларСША
1;22.07.2008;23,212;ДолларСША
1;19.07.2008;23,1937;ДолларСША
1;18.07.2008;23,225;ДолларСША
1;17.07.2008;23,1638;ДолларСША
1;16.07.2008;23,1255;ДолларСША
1;15.07.2008;23,23;ДолларСША
1;12.07.2008;23,3727;ДолларСША
1;11.07.2008;23,4363;ДолларСША
1;10.07.2008;23,4147;ДолларСША
1;09.07.2008;23,5024;ДолларСША
1;08.07.2008;23,5589;ДолларСША
1;05.07.2008;23,5125;ДолларСША
1;04.07.2008;23,3759;ДолларСША
1;03.07.2008;23,4147;ДолларСША
1;02.07.2008;23,4689;ДолларСША
1;01.07.2008;23,4068;ДолларСША
1;28.06.2008;23,4573;ДолларСША
1;27.06.2008;23,5245;ДолларСША
1;26.06.2008;23,6113;ДолларСША
1;25.06.2008;23,6223;ДолларСША
1;24.06.2008;23,5908;ДолларСША
1;21.06.2008;23,6288;ДолларСША
1;20.06.2008;23,5979;ДолларСША
1;19.06.2008;23,6586;ДолларСША
1;18.06.2008;23,6402;ДолларСША
1;17.06.2008;23,7795;ДолларСША
1;12.06.2008;23,6748;ДолларСША
1;11.06.2008;23,6109;ДолларСША
1;10.06.2008;23,521;ДолларСША
1;08.06.2008;23,5651;ДолларСША
1;07.06.2008;23,6809;ДолларСША
1;06.06.2008;23,8116;ДолларСША
1;05.06.2008;23,8019;ДолларСША
1;04.06.2008;23,6968;ДолларСША
1;03.06.2008;23,7473;ДолларСША
1;31.05.2008;23,7384;ДолларСША
1;30.05.2008;23,6659;ДолларСША
1;29.05.2008;23,5847;ДолларСША
1;28.05.2008;23,5513;ДолларСША
1;27.05.2008;23,5483;ДолларСША
1;24.05.2008;23,6007;ДолларСША
1;23.05.2008;23,5758;ДолларСША
1;22.05.2008;23,6874;ДолларСША
1;21.05.2008;23,7462;ДолларСША
1;20.05.2008;23,7238;ДолларСША
1;17.05.2008;23,8391;ДолларСША
1;16.05.2008;23,8482;ДолларСША
1;15.05.2008;23,8521;ДолларСША
1;14.05.2008;23,7199;ДолларСША
1;13.05.2008;23,8328;ДолларСША
1;09.05.2008;23,8833;ДолларСША
1;08.05.2008;23,7523;ДолларСША
1;07.05.2008;23,7456;ДолларСША
1;06.05.2008;23,7633;ДолларСША
1;05.05.2008;23,7939;ДолларСША
1;01.05.2008;23,6588;ДолларСША
1;30.04.2008;23,6471;ДолларСША
1;29.04.2008;23,6037;ДолларСША
1;26.04.2008;23,6007;ДолларСША
1;25.04.2008;23,4391;ДолларСША
1;24.04.2008;23,3448;ДолларСША
1;23.04.2008;23,4299;ДолларСША
1;22.04.2008;23,4704;ДолларСША
1;19.04.2008;23,3696;ДолларСША
1;18.04.2008;23,3703;ДолларСША
1;17.04.2008;23,4482;ДолларСША
1;16.04.2008;23,4549;ДолларСША
1;15.04.2008;23,5139;ДолларСША
1;12.04.2008;23,4825;ДолларСША
1;11.04.2008;23,4628;ДолларСША
1;10.04.2008;23,5437;ДолларСША
1;09.04.2008;23,533;ДолларСША
1;08.04.2008;23,6028;ДолларСША
1;05.04.2008;23,5982;ДолларСША
1;04.04.2008;23,6153;ДолларСША
1;03.04.2008;23,6706;ДолларСША
1;02.04.2008;23,5799;ДолларСША
1;01.04.2008;23,5027;ДолларСША
1;29.03.2008;23,5156;ДолларСША
1;28.03.2008;23,5171;ДолларСША
1;27.03.2008;23,6559;ДолларСША
1;26.03.2008;23,701;ДолларСША
1;25.03.2008;23,8351;ДолларСША
1;22.03.2008;23,7773;ДолларСША
1;21.03.2008;23,6781;ДолларСША
1;20.03.2008;23,5581;ДолларСША
1;19.03.2008;23,5325;ДолларСША
1;18.03.2008;23,5126;ДолларСША
1;15.03.2008;23,649;ДолларСША
1;14.03.2008;23,6924;ДолларСША
1;13.03.2008;23,8461;ДолларСША
1;12.03.2008;23,8587;ДолларСША
1;08.03.2008;23,8353;ДолларСША
1;07.03.2008;23,9349;ДолларСША
1;06.03.2008;24,0473;ДолларСША
1;05.03.2008;24,048;ДолларСША
1;04.03.2008;24,0103;ДолларСША
1;01.03.2008;24,0023;ДолларСША
1;29.02.2008;24,1159;ДолларСША
1;28.02.2008;24,1966;ДолларСША
1;27.02.2008;24,4558;ДолларСША
1;23.02.2008;24,4663;ДолларСША
1;22.02.2008;24,5299;ДолларСША
1;21.02.2008;24,5486;ДолларСША
1;20.02.2008;24,5206;ДолларСША
1;19.02.2008;24,5767;ДолларСША
1;16.02.2008;24,5861;ДолларСША
1;15.02.2008;24,6392;ДолларСША
1;14.02.2008;24,6655;ДолларСША
1;13.02.2008;24,6537;ДолларСША
1;12.02.2008;24,6715;ДолларСША
1;09.02.2008;24,7813;ДолларСША
1;08.02.2008;24,6466;ДолларСША
1;07.02.2008;24,6706;ДолларСША
1;06.02.2008;24,5211;ДолларСША
1;05.02.2008;24,4543;ДолларСША
1;02.02.2008;24,4201;ДолларСША
1;01.02.2008;24,4262;ДолларСША
1;31.01.2008;24,4764;ДолларСША
1;30.01.2008;24,475;ДолларСША
1;29.01.2008;24,5952;ДолларСША
1;26.01.2008;24,4386;ДолларСША
1;25.01.2008;24,6349;ДолларСША
1;24.01.2008;24,6325;ДолларСША
1;23.01.2008;24,8917;ДолларСША
1;22.01.2008;24,6456;ДолларСША
1;19.01.2008;24,5076;ДолларСША
1;18.01.2008;24,5043;ДолларСША
1;17.01.2008;24,3367;ДолларСША
1;16.01.2008;24,2858;ДолларСША
1;15.01.2008;24,2913;ДолларСША
1;12.01.2008;24,3671;ДолларСША
1;11.01.2008;24,4796;ДолларСША
1;10.01.2008;24,4387;ДолларСША
1;30.12.2007;24,5462;ДолларСША
1;29.12.2007;24,5398;ДолларСША
1;28.12.2007;24,6387;ДолларСША
1;27.12.2007;24,7019;ДолларСША
1;26.12.2007;24,7196;ДолларСША
1;25.12.2007;24,7307;ДолларСША
1;22.12.2007;24,7235;ДолларСША
1;21.12.2007;24,7529;ДолларСША
1;20.12.2007;24,7281;ДолларСША
1;19.12.2007;24,7236;ДолларСША
1;18.12.2007;24,706;ДолларСША
1;15.12.2007;24,5092;ДолларСША
1;14.12.2007;24,4286;ДолларСША
1;13.12.2007;24,4432;ДолларСША
1;12.12.2007;24,4174;ДолларСША
1;11.12.2007;24,488;ДолларСША
1;08.12.2007;24,5295;ДолларСША
1;07.12.2007;24,5506;ДолларСША
1;06.12.2007;24,4236;ДолларСША
1;05.12.2007;24,4733;ДолларСША
1;04.12.2007;24,456;ДолларСША
1;01.12.2007;24,4171;ДолларСША
1;30.11.2007;24,3506;ДолларСША
1;29.11.2007;24,3622;ДолларСША
1;28.11.2007;24,3111;ДолларСША
1;27.11.2007;24,3104;ДолларСША
1;24.11.2007;24,2649;ДолларСША
1;23.11.2007;24,3174;ДолларСША
1;22.11.2007;24,3391;ДолларСША
1;21.11.2007;24,4328;ДолларСША
1;20.11.2007;24,4975;ДолларСША
1;17.11.2007;24,5153;ДолларСША
1;16.11.2007;24,462;ДолларСША
1;15.11.2007;24,4917;ДолларСША
1;14.11.2007;24,5286;ДолларСША
1;13.11.2007;24,4946;ДолларСША
1;10.11.2007;24,4458;ДолларСША
1;09.11.2007;24,483;ДолларСША
1;08.11.2007;24,5123;ДолларСША
1;07.11.2007;24,6232;ДолларСША
1;03.11.2007;24,6674;ДолларСША
1;02.11.2007;24,6847;ДолларСША
1;01.11.2007;24,6724;ДолларСША
1;31.10.2007;24,7238;ДолларСША
1;30.10.2007;24,6983;ДолларСША
1;27.10.2007;24,7722;ДолларСША
1;26.10.2007;24,8508;ДолларСША
1;25.10.2007;24,8912;ДолларСША
1;24.10.2007;24,9225;ДолларСША
1;23.10.2007;24,8066;ДолларСША
1;20.10.2007;24,8494;ДолларСША
1;19.10.2007;24,8749;ДолларСША
1;18.10.2007;24,9275;ДолларСША
1;17.10.2007;24,9012;ДолларСША
1;16.10.2007;24,923;ДолларСША
1;13.10.2007;24,9216;ДолларСША
1;12.10.2007;24,9199;ДолларСША
1;11.10.2007;24,9842;ДолларСША
1;10.10.2007;25,0597;ДолларСША
1;09.10.2007;24,98;ДолларСША
1;06.10.2007;24,9814;ДолларСША
1;05.10.2007;25,0111;ДолларСША
1;04.10.2007;24,9297;ДолларСША
1;03.10.2007;24,9093;ДолларСША
1;02.10.2007;24,8784;ДолларСША
1;29.09.2007;24,9493;ДолларСША
1;28.09.2007;24,9619;ДолларСША
1;27.09.2007;24,9755;ДолларСША
1;26.09.2007;25,0315;ДолларСША
1;25.09.2007;25,0062;ДолларСША
1;22.09.2007;25,054;ДолларСША
1;21.09.2007;25,1258;ДолларСША
1;20.09.2007;25,1867;ДолларСША
1;19.09.2007;25,3547;ДолларСША
1;18.09.2007;25,3286;ДолларСША
1;15.09.2007;25,3422;ДолларСША
1;14.09.2007;25,3679;ДолларСША
1;13.09.2007;25,4056;ДолларСША
1;12.09.2007;25,5154;ДолларСША
1;11.09.2007;25,5708;ДолларСША
1;08.09.2007;25,6618;ДолларСША
1;07.09.2007;25,6639;ДолларСША
1;06.09.2007;25,6997;ДолларСША
1;05.09.2007;25,5982;ДолларСША
1;04.09.2007;25,5896;ДолларСША
1;01.09.2007;25,6262;ДолларСША
1;31.08.2007;25,6494;ДолларСША
1;30.08.2007;25,763;ДолларСША
1;29.08.2007;25,6753;ДолларСША
1;28.08.2007;25,6544;ДолларСША
1;25.08.2007;25,7609;ДолларСША
1;24.08.2007;25,7105;ДолларСША
1;23.08.2007;25,8405;ДолларСША
1;22.08.2007;25,8429;ДолларСША
1;21.08.2007;25,7408;ДолларСША
1;18.08.2007;25,7818;ДолларСША
1;17.08.2007;25,7379;ДолларСША
1;16.08.2007;25,6367;ДолларСША
1;15.08.2007;25,5319;ДолларСША
1;14.08.2007;25,4661;ДолларСША
1;11.08.2007;25,507;ДолларСША
1;10.08.2007;25,3444;ДолларСША
1;09.08.2007;25,4837;ДолларСША
1;08.08.2007;25,4702;ДолларСША
1;07.08.2007;25,452;ДолларСША
1;04.08.2007;25,5554;ДолларСША
1;03.08.2007;25,5945;ДолларСША
1;02.08.2007;25,6008;ДолларСША
1;01.08.2007;25,5448;ДолларСША
1;31.07.2007;25,5999;ДолларСША
1;28.07.2007;25,4963;ДолларСША
1;27.07.2007;25,4989;ДолларСША
1;26.07.2007;25,4132;ДолларСША
1;25.07.2007;25,3964;ДолларСША
1;24.07.2007;25,3853;ДолларСША
1;21.07.2007;25,4144;ДолларСША
1;20.07.2007;25,4216;ДолларСША
1;19.07.2007;25,4401;ДолларСША
1;18.07.2007;25,4563;ДолларСША
1;17.07.2007;25,4728;ДолларСША
1;14.07.2007;25,4936;ДолларСША
1;13.07.2007;25,5167;ДолларСША
1;12.07.2007;25,5363;ДолларСША
1;11.07.2007;25,6586;ДолларСША
1;10.07.2007;25,7016;ДолларСША
1;07.07.2007;25,7305;ДолларСША
1;06.07.2007;25,6742;ДолларСША
1;05.07.2007;25,6629;ДолларСША
1;04.07.2007;25,6574;ДолларСША
1;03.07.2007;25,7288;ДолларСША
1;30.06.2007;25,8162;ДолларСША
1;29.06.2007;25,7965;ДолларСША
1;28.06.2007;25,8468;ДолларСША
1;27.06.2007;25,7781;ДолларСША
1;26.06.2007;25,901;ДолларСША
1;23.06.2007;25,9356;ДолларСША
1;22.06.2007;25,9692;ДолларСША
1;21.06.2007;25,9372;ДолларСША
1;20.06.2007;25,9268;ДолларСША
1;19.06.2007;25,9558;ДолларСША
1;16.06.2007;26,0323;ДолларСША
1;15.06.2007;26,0465;ДолларСША
1;14.06.2007;26,042;ДолларСША
1;10.06.2007;25,9811;ДолларСША
1;09.06.2007;25,9247;ДолларСША
1;08.06.2007;25,8428;ДолларСША
1;07.06.2007;25,818;ДолларСША
1;06.06.2007;25,8493;ДолларСША
1;05.06.2007;25,8928;ДолларСША
1;02.06.2007;25,8983;ДолларСША
1;01.06.2007;25,9043;ДолларСША
1;31.05.2007;25,9031;ДолларСША
1;30.05.2007;25,9029;ДолларСША
1;29.05.2007;25,8884;ДолларСША
1;26.05.2007;25,9152;ДолларСША
1;25.05.2007;25,9002;ДолларСША
1;24.05.2007;25,8964;ДолларСША
1;23.05.2007;25,8831;ДолларСША
1;22.05.2007;25,8388;ДолларСША
1;19.05.2007;25,8492;ДолларСША
1;18.05.2007;25,8074;ДолларСША
1;17.05.2007;25,7376;ДолларСША
1;16.05.2007;25,7927;ДолларСША
1;15.05.2007;25,8067;ДолларСША
1;12.05.2007;25,8594;ДолларСША
1;11.05.2007;25,7771;ДолларСША
1;09.05.2007;25,7334;ДолларСША
1;08.05.2007;25,7351;ДолларСША
1;05.05.2007;25,7691;ДолларСША
1;04.05.2007;25,7288;ДолларСША
1;03.05.2007;25,7564;ДолларСША
1;29.04.2007;25,6851;ДолларСША
1;28.04.2007;25,7446;ДолларСША
1;27.04.2007;25,6934;ДолларСША
1;26.04.2007;25,6948;ДолларСША
1;25.04.2007;25,776;ДолларСША
1;24.04.2007;25,7617;ДолларСША
1;21.04.2007;25,724;ДолларСША
1;20.04.2007;25,7657;ДолларСША
1;19.04.2007;25,7469;ДолларСША
1;18.04.2007;25,7994;ДолларСША
1;17.04.2007;25,7966;ДолларСША
1;14.04.2007;25,8286;ДолларСША
1;13.04.2007;25,8647;ДолларСША
1;12.04.2007;25,9181;ДолларСША
1;11.04.2007;25,921;ДолларСША
1;10.04.2007;25,9846;ДолларСША
1;07.04.2007;25,9252;ДолларСША
1;06.04.2007;25,9871;ДолларСША
1;05.04.2007;26,0094;ДолларСША
1;04.04.2007;25,9839;ДолларСША
1;03.04.2007;25,9947;ДолларСША
1;31.03.2007;26,0113;ДолларСША
1;30.03.2007;26,0204;ДолларСША
1;29.03.2007;25,9956;ДолларСША
1;28.03.2007;26,018;ДолларСША
1;27.03.2007;26,077;ДолларСША
1;24.03.2007;26,0109;ДолларСША
1;23.03.2007;25,9709;ДолларСША
1;22.03.2007;26,0335;ДолларСША
1;21.03.2007;26,0414;ДолларСША
1;20.03.2007;26,0419;ДолларСША
1;17.03.2007;26,0476;ДолларСША
1;16.03.2007;26,13;ДолларСША
1;15.03.2007;26,1491;ДолларСША
1;14.03.2007;26,1873;ДолларСША
1;13.03.2007;26,2278;ДолларСША
1;10.03.2007;26,2086;ДолларСША
1;08.03.2007;26,2352;ДолларСША
1;07.03.2007;26,2432;ДолларСША
1;06.03.2007;26,2147;ДолларСША
1;03.03.2007;26,174;ДолларСША
1;02.03.2007;26,1366;ДолларСША
1;01.03.2007;26,1481;ДолларСША
1;28.02.2007;26,1599;ДолларСША
1;27.02.2007;26,173;ДолларСША
1;23.02.2007;26,2474;ДолларСША
1;22.02.2007;26,1967;ДолларСША
1;21.02.2007;26,1964;ДолларСША
1;20.02.2007;26,2131;ДолларСША
1;17.02.2007;26,2358;ДолларСША
1;16.02.2007;26,2314;ДолларСША
1;15.02.2007;26,306;ДолларСША
1;14.02.2007;26,3759;ДолларСША
1;13.02.2007;26,3414;ДолларСША
1;10.02.2007;26,3473;ДолларСША
1;09.02.2007;26,3945;ДолларСША
1;08.02.2007;26,504;ДолларСША
1;07.02.2007;26,5543;ДолларСША
1;06.02.2007;26,5288;ДолларСША
1;03.02.2007;26,48;ДолларСША
1;02.02.2007;26,4882;ДолларСША
1;01.02.2007;26,5484;ДолларСША
1;31.01.2007;26,5331;ДолларСША
1;30.01.2007;26,5747;ДолларСША
1;27.01.2007;26,5575;ДолларСША
1;26.01.2007;26,5018;ДолларСША
1;25.01.2007;26,4879;ДолларСША
1;24.01.2007;26,524;ДолларСША
1;23.01.2007;26,5214;ДолларСША
1;20.01.2007;26,5075;ДолларСША
1;19.01.2007;26,5343;ДолларСША
1;18.01.2007;26,5646;ДолларСША
1;17.01.2007;26,5481;ДолларСША
1;16.01.2007;26,5645;ДолларСША
